count,date,timeInterval,approach,class,LocationId,LocationName
1.0,2025-06-24,01:25 PM - 01:29 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,01:25 PM - 01:29 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,01:25 PM - 01:29 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,01:30 PM - 01:34 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,01:30 PM - 01:34 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
5.0,2025-06-24,01:30 PM - 01:34 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,01:35 PM - 01:39 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,01:35 PM - 01:39 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,01:35 PM - 01:39 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,01:40 PM - 01:44 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,01:40 PM - 01:44 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,01:40 PM - 01:44 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,01:45 PM - 01:49 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
5.0,2025-06-24,01:45 PM - 01:49 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,01:45 PM - 01:49 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
4.0,2025-06-24,01:50 PM - 01:54 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,01:55 PM - 01:59 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,01:55 PM - 01:59 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:00 PM - 02:04 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:00 PM - 02:04 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,02:00 PM - 02:04 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:05 PM - 02:09 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:05 PM - 02:09 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,02:05 PM - 02:09 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:05 PM - 02:09 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:10 PM - 02:14 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
5.0,2025-06-24,02:10 PM - 02:14 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-24,02:10 PM - 02:14 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,02:15 PM - 02:19 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:15 PM - 02:19 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:20 PM - 02:24 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,02:20 PM - 02:24 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,02:20 PM - 02:24 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-24,02:20 PM - 02:24 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:25 PM - 02:29 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:30 PM - 02:34 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-24,02:30 PM - 02:34 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:35 PM - 02:39 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:35 PM - 02:39 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,02:40 PM - 02:44 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:40 PM - 02:44 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,02:40 PM - 02:44 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:45 PM - 02:49 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:45 PM - 02:49 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:45 PM - 02:49 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,02:50 PM - 02:54 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:50 PM - 02:54 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
4.0,2025-06-24,02:50 PM - 02:54 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:55 PM - 02:59 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,02:55 PM - 02:59 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:55 PM - 02:59 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,02:55 PM - 02:59 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:00 PM - 03:04 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
4.0,2025-06-24,03:05 PM - 03:09 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:05 PM - 03:09 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,03:05 PM - 03:09 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-24,03:10 PM - 03:14 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,03:10 PM - 03:14 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:15 PM - 03:19 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:15 PM - 03:19 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:20 PM - 03:24 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,03:20 PM - 03:24 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:20 PM - 03:24 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,03:30 PM - 03:34 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
4.0,2025-06-24,03:30 PM - 03:34 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:30 PM - 03:34 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:35 PM - 03:39 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,03:35 PM - 03:39 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:35 PM - 03:39 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,03:40 PM - 03:44 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:40 PM - 03:44 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
4.0,2025-06-24,03:45 PM - 03:49 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:45 PM - 03:49 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:50 PM - 03:54 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,03:50 PM - 03:54 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-24,03:50 PM - 03:54 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
4.0,2025-06-24,03:55 PM - 03:59 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,03:55 PM - 03:59 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,04:00 PM - 04:04 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-24,04:00 PM - 04:04 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,04:00 PM - 04:04 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,04:05 PM - 04:09 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,04:10 PM - 04:14 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,04:15 PM - 04:19 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,04:15 PM - 04:19 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,04:20 PM - 04:24 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,04:25 PM - 04:29 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,04:35 PM - 04:39 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
4.0,2025-06-24,04:35 PM - 04:39 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,04:35 PM - 04:39 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,04:35 PM - 04:39 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,04:40 PM - 04:44 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,04:45 PM - 04:49 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,04:45 PM - 04:49 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,04:45 PM - 04:49 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,04:50 PM - 04:54 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-24,04:50 PM - 04:54 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,04:55 PM - 04:59 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,04:55 PM - 04:59 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-24,05:00 PM - 05:04 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:00 PM - 05:04 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:00 PM - 05:04 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-24,05:05 PM - 05:09 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,05:05 PM - 05:09 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:10 PM - 05:14 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:10 PM - 05:14 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:15 PM - 05:19 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-24,05:15 PM - 05:19 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:15 PM - 05:19 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-24,05:20 PM - 05:24 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:20 PM - 05:24 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:20 PM - 05:24 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
4.0,2025-06-24,05:25 PM - 05:29 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:25 PM - 05:29 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,05:30 PM - 05:34 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,05:30 PM - 05:34 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
8.0,2025-06-24,05:30 PM - 05:34 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,05:35 PM - 05:39 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
5.0,2025-06-24,05:35 PM - 05:39 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,05:40 PM - 05:44 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:40 PM - 05:44 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,05:45 PM - 05:49 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:45 PM - 05:49 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:45 PM - 05:49 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:50 PM - 05:54 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:50 PM - 05:54 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,05:50 PM - 05:54 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,05:55 PM - 05:59 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,06:00 PM - 06:04 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:05 PM - 06:09 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:05 PM - 06:09 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:05 PM - 06:09 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:10 PM - 06:14 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:15 PM - 06:19 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,06:20 PM - 06:24 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:20 PM - 06:24 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:25 PM - 06:29 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:25 PM - 06:29 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,06:30 PM - 06:34 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,06:30 PM - 06:34 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:35 PM - 06:39 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,06:45 PM - 06:49 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,06:45 PM - 06:49 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:45 PM - 06:49 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:50 PM - 06:54 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,06:55 PM - 06:59 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,07:05 PM - 07:09 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
6.0,2025-06-24,07:10 PM - 07:14 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
7.0,2025-06-24,07:10 PM - 07:14 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,07:15 PM - 07:19 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,07:15 PM - 07:19 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,07:15 PM - 07:19 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,07:15 PM - 07:19 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,07:20 PM - 07:24 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,07:20 PM - 07:24 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,07:20 PM - 07:24 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,07:25 PM - 07:29 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,07:40 PM - 07:44 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,07:45 PM - 07:49 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,07:50 PM - 07:54 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,07:50 PM - 07:54 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,07:55 PM - 07:59 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,08:00 PM - 08:04 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,08:00 PM - 08:04 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,08:00 PM - 08:04 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,08:05 PM - 08:09 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,08:10 PM - 08:14 PM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
4.0,2025-06-24,08:25 PM - 08:29 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-24,08:25 PM - 08:29 PM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,08:35 PM - 08:39 PM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-24,10:15 PM - 10:19 PM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,05:50 AM - 05:54 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-25,05:55 AM - 05:59 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,06:40 AM - 06:44 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,06:55 AM - 06:59 AM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,07:10 AM - 07:14 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,07:20 AM - 07:24 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,07:30 AM - 07:34 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,07:35 AM - 07:39 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,07:35 AM - 07:39 AM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,07:40 AM - 07:44 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,07:45 AM - 07:49 AM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-25,07:45 AM - 07:49 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,07:55 AM - 07:59 AM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,07:55 AM - 07:59 AM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,08:20 AM - 08:24 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,08:25 AM - 08:29 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-25,08:30 AM - 08:34 AM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,08:40 AM - 08:44 AM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-25,08:40 AM - 08:44 AM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,08:45 AM - 08:49 AM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-25,08:45 AM - 08:49 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,08:50 AM - 08:54 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,08:50 AM - 08:54 AM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,08:50 AM - 08:54 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,08:55 AM - 08:59 AM,SB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,08:55 AM - 08:59 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,08:55 AM - 08:59 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-25,09:05 AM - 09:09 AM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-25,09:05 AM - 09:09 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,09:10 AM - 09:14 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,09:25 AM - 09:29 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,09:30 AM - 09:34 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,09:35 AM - 09:39 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,09:35 AM - 09:39 AM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-25,09:35 AM - 09:39 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,09:40 AM - 09:44 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-25,09:40 AM - 09:44 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,09:45 AM - 09:49 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
3.0,2025-06-25,09:45 AM - 09:49 AM,WB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,09:50 AM - 09:54 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
1.0,2025-06-25,09:50 AM - 09:54 AM,WB,pedestrian,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
2.0,2025-06-25,09:55 AM - 09:59 AM,SB,bicycle,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   
