TAZ,TRPAID,Residential_Units,TouristAccommodation_Units,CommercialFloorArea_SqFt,Total_Res_Units,Total_TA_Units,Total_CommercialFloorArea_SqFt,Residential_Units_Proportion,TouristAccommodation_Units_Proportion,CommercialFloorArea_SqFt_Proportion,occupied_units,vacant_units,seasonal_units,total_units,occupancy_rate,seasonal_rate,household_size,high_income,low_income,middle_income,high_income_proportion,middle_income_proportion,low_income_proportion,VHR_Count,adjusted_occupancy,adjusted_high_income,adjusted_middle_income,adjusted_low_income,adjusted_seasonal_rate
114,0601703200212020,136,0,0,136,0,0,1.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.03019213174748399,0.0,0.5454545454545454,0.45454545454545453,0.9268069533394327
115,0601703200212020,42,0,0,42,0,0,1.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,1.0,0.03019213174748399,0.0,0.5454545454545454,0.45454545454545453,0.9268069533394327
116,0601703200212020,0,0,0,0,0,0,0.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
117,0601703200212020,22,0,0,22,0,0,1.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.03019213174748399,0.0,0.5454545454545454,0.45454545454545453,0.9268069533394327
118,0601703200212020,1,0,0,1,0,0,1.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.03019213174748399,0.0,0.5454545454545454,0.45454545454545453,0.9268069533394327
119,0601703200212020,0,0,0,0,0,0,0.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
120,0601703200212020,15,0,0,15,0,0,1.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.03019213174748399,0.0,0.5454545454545454,0.45454545454545453,0.9268069533394327
121,0601703200212020,14,0,0,14,0,0,1.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.03019213174748399,0.0,0.5454545454545454,0.45454545454545453,0.9268069533394327
122,0601703200212020,299,0,0,299,0,0,1.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,13.0,0.03019213174748399,0.0,0.5454545454545454,0.45454545454545453,0.9268069533394327
123,0601703200212020,0,0,0,0,0,0,0.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
124,0601703200212020,277,0,0,277,0,0,1.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,20.0,0.03019213174748399,0.0,0.5454545454545454,0.45454545454545453,0.9268069533394327
125,0601703200212020,64,22,9136,64,22,9136,1.0,1.0,1.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,9.0,0.03019213174748399,0.0,0.5454545454545454,0.45454545454545453,0.9268069533394327
126,0601703200212020,0,0,0,0,0,0,0.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
127,0601703200112020,0,0,0,0,0,0,0.0,0.0,0.0,358.0,900.0,872.0,1258.0,0.2845786963434022,0.6931637519872814,2.26,145.0,172.0,41.0,0.40502793296089384,0.11452513966480447,0.48044692737430167,0.0,0.0,0.0,0.0,0.0,0.0
127,0601703200212020,0,0,0,0,0,0,0.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
128,0601703200112020,3,0,0,3,0,0,1.0,0.0,0.0,358.0,900.0,872.0,1258.0,0.2845786963434022,0.6931637519872814,2.26,145.0,172.0,41.0,0.40502793296089384,0.11452513966480447,0.48044692737430167,0.0,0.2845786963434022,0.40502793296089384,0.11452513966480447,0.48044692737430167,0.6931637519872814
128,0601703200212020,0,0,0,3,0,0,0.0,0.0,0.0,33.0,1060.0,1013.0,1093.0,0.03019213174748399,0.9268069533394327,1.88,0.0,15.0,18.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
129,0601703200112020,125,0,0,125,0,0,1.0,0.0,0.0,358.0,900.0,872.0,1258.0,0.2845786963434022,0.6931637519872814,2.26,145.0,172.0,41.0,0.40502793296089384,0.11452513966480447,0.48044692737430167,4.0,0.2845786963434022,0.40502793296089384,0.11452513966480447,0.48044692737430167,0.6931637519872814
130,0601703200112020,958,0,0,958,0,0,1.0,0.0,0.0,358.0,900.0,872.0,1258.0,0.2845786963434022,0.6931637519872814,2.26,145.0,172.0,41.0,0.40502793296089384,0.11452513966480447,0.48044692737430167,70.0,0.2845786963434022,0.40502793296089384,0.11452513966480447,0.48044692737430167,0.6931637519872814
131,0601703200112020,89,19,9604,92,19,9604,0.967391304347826,1.0,1.0,358.0,900.0,872.0,1258.0,0.2845786963434022,0.6931637519872814,2.26,145.0,172.0,41.0,0.40502793296089384,0.11452513966480447,0.48044692737430167,9.0,0.2752989562452478,0.39182050036434296,0.11079062424095215,0.46478017974253094,0.6705605861616092
131,0606102230022020,3,0,0,92,19,9604,0.03260869565217391,0.0,0.0,156.0,935.0,935.0,1091.0,0.14298808432630614,0.8570119156736938,2.12,78.0,49.0,29.0,0.5,0.1858974358974359,0.3141025641025641,9.0,0.0046626549236838954,0.016304347826086956,0.006061872909698997,0.01024247491638796,0.027946040728490017
132,0601703200222020,201,0,0,201,0,0,1.0,0.0,0.0,58.0,386.0,386.0,444.0,0.13063063063063063,0.8693693693693694,2.03,0.0,0.0,58.0,0.0,1.0,0.0,0.0,0.13063063063063063,0.0,1.0,0.0,0.8693693693693694
133,0606102230022020,59,30,9717,59,30,9717,1.0,1.0,1.0,156.0,935.0,935.0,1091.0,0.14298808432630614,0.8570119156736938,2.12,78.0,49.0,29.0,0.5,0.1858974358974359,0.3141025641025641,4.0,0.14298808432630614,0.5,0.1858974358974359,0.3141025641025641,0.8570119156736938
134,0601703200112020,0,0,0,551,0,0,0.0,0.0,0.0,358.0,900.0,872.0,1258.0,0.2845786963434022,0.6931637519872814,2.26,145.0,172.0,41.0,0.40502793296089384,0.11452513966480447,0.48044692737430167,85.0,0.0,0.0,0.0,0.0,0.0
134,0606102230022020,551,0,0,551,0,0,1.0,0.0,0.0,156.0,935.0,935.0,1091.0,0.14298808432630614,0.8570119156736938,2.12,78.0,49.0,29.0,0.5,0.1858974358974359,0.3141025641025641,85.0,0.14298808432630614,0.5,0.1858974358974359,0.3141025641025641,0.8570119156736938
135,0606102230022020,46,0,2260,46,0,2260,1.0,0.0,1.0,156.0,935.0,935.0,1091.0,0.14298808432630614,0.8570119156736938,2.12,78.0,49.0,29.0,0.5,0.1858974358974359,0.3141025641025641,0.0,0.14298808432630614,0.5,0.1858974358974359,0.3141025641025641,0.8570119156736938
136,0606102230022020,186,0,0,186,0,0,1.0,0.0,0.0,156.0,935.0,935.0,1091.0,0.14298808432630614,0.8570119156736938,2.12,78.0,49.0,29.0,0.5,0.1858974358974359,0.3141025641025641,36.0,0.14298808432630614,0.5,0.1858974358974359,0.3141025641025641,0.8570119156736938
137,0606102230022020,112,0,10068,112,0,10068,1.0,0.0,1.0,156.0,935.0,935.0,1091.0,0.14298808432630614,0.8570119156736938,2.12,78.0,49.0,29.0,0.5,0.1858974358974359,0.3141025641025641,17.0,0.14298808432630614,0.5,0.1858974358974359,0.3141025641025641,0.8570119156736938
138,0606102230022020,0,0,1808,0,0,1808,0.0,0.0,1.0,156.0,935.0,935.0,1091.0,0.14298808432630614,0.8570119156736938,2.12,78.0,49.0,29.0,0.5,0.1858974358974359,0.3141025641025641,0.0,0.0,0.0,0.0,0.0,0.0
139,0606102230012020,13,0,4903,98,33,75737,0.1326530612244898,0.0,0.06473718261879927,102.0,320.0,310.0,422.0,0.24170616113744076,0.7345971563981043,2.41,94.0,8.0,0.0,0.9215686274509803,0.0,0.0784313725490196,10.0,0.032063062191701325,0.12224889955982393,0.0,0.010404161664665866,0.09744656156301384
139,0606102230022020,85,33,70834,98,33,75737,0.8673469387755102,1.0,0.9352628173812008,156.0,935.0,935.0,1091.0,0.14298808432630614,0.8570119156736938,2.12,78.0,49.0,29.0,0.5,0.1858974358974359,0.3141025641025641,10.0,0.12402027722179614,0.4336734693877551,0.16123757195185767,0.2724358974358974,0.743326661553714
140,0606102230012020,0,0,0,5,0,0,0.0,0.0,0.0,102.0,320.0,310.0,422.0,0.24170616113744076,0.7345971563981043,2.41,94.0,8.0,0.0,0.9215686274509803,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0
140,0606102230022020,5,0,0,5,0,0,1.0,0.0,0.0,156.0,935.0,935.0,1091.0,0.14298808432630614,0.8570119156736938,2.12,78.0,49.0,29.0,0.5,0.1858974358974359,0.3141025641025641,0.0,0.14298808432630614,0.5,0.1858974358974359,0.3141025641025641,0.8570119156736938
141,0606102230012020,333,9,0,333,9,0,1.0,1.0,0.0,102.0,320.0,310.0,422.0,0.24170616113744076,0.7345971563981043,2.41,94.0,8.0,0.0,0.9215686274509803,0.0,0.0784313725490196,49.0,0.24170616113744076,0.9215686274509803,0.0,0.0784313725490196,0.7345971563981043
142,0606102210022020,1,0,0,87,0,0,0.011494252873563218,0.0,0.0,57.0,282.0,282.0,339.0,0.168141592920354,0.831858407079646,2.12,49.0,3.0,5.0,0.8596491228070176,0.08771929824561403,0.05263157894736842,12.0,0.0019326619875902758,0.009881024400080662,0.001008267795926598,0.0006049606775559588,0.009561590885972943
142,0606102230012020,86,0,0,87,0,0,0.9885057471264368,0.0,0.0,102.0,320.0,310.0,422.0,0.24170616113744076,0.7345971563981043,2.41,94.0,8.0,0.0,0.9215686274509803,0.0,0.0784313725490196,12.0,0.2389279294002288,0.9109758846067162,0.0,0.07752986251972054,0.726153510922264
143,0606102210022020,115,0,0,116,0,0,0.9913793103448276,0.0,0.0,57.0,282.0,282.0,339.0,0.168141592920354,0.831858407079646,2.12,49.0,3.0,5.0,0.8596491228070176,0.08771929824561403,0.05263157894736842,17.0,0.1666920964296613,0.8522383545069571,0.08696309739866909,0.052177858439201454,0.8246872139151663
143,0606102230012020,1,0,0,116,0,0,0.008620689655172414,0.0,0.0,102.0,320.0,310.0,422.0,0.24170616113744076,0.7345971563981043,2.41,94.0,8.0,0.0,0.9215686274509803,0.0,0.0784313725490196,17.0,0.002083673802908972,0.007944557133198107,0.0,0.000676132521974307,0.006332734106880209
144,0606102210022020,193,0,0,193,0,0,1.0,0.0,0.0,57.0,282.0,282.0,339.0,0.168141592920354,0.831858407079646,2.12,49.0,3.0,5.0,0.8596491228070176,0.08771929824561403,0.05263157894736842,33.0,0.168141592920354,0.8596491228070176,0.08771929824561403,0.05263157894736842,0.831858407079646
145,0606102210012020,0,0,0,0,0,0,0.0,0.0,0.0,281.0,719.0,696.0,1000.0,0.281,0.696,2.79,193.0,35.0,53.0,0.6868327402135231,0.18861209964412812,0.12455516014234876,0.0,0.0,0.0,0.0,0.0,0.0
145,0606102210022020,0,0,0,0,0,0,0.0,0.0,0.0,57.0,282.0,282.0,339.0,0.168141592920354,0.831858407079646,2.12,49.0,3.0,5.0,0.8596491228070176,0.08771929824561403,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
146,0606102210022020,0,0,0,0,0,0,0.0,0.0,0.0,57.0,282.0,282.0,339.0,0.168141592920354,0.831858407079646,2.12,49.0,3.0,5.0,0.8596491228070176,0.08771929824561403,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
147,0606102210022020,95,0,0,95,0,0,1.0,0.0,0.0,57.0,282.0,282.0,339.0,0.168141592920354,0.831858407079646,2.12,49.0,3.0,5.0,0.8596491228070176,0.08771929824561403,0.05263157894736842,9.0,0.168141592920354,0.8596491228070176,0.08771929824561403,0.05263157894736842,0.831858407079646
148,0606102210012020,356,0,0,356,0,0,1.0,0.0,0.0,281.0,719.0,696.0,1000.0,0.281,0.696,2.79,193.0,35.0,53.0,0.6868327402135231,0.18861209964412812,0.12455516014234876,72.0,0.281,0.6868327402135231,0.18861209964412812,0.12455516014234876,0.696
148,0606102210022020,0,0,0,356,0,0,0.0,0.0,0.0,57.0,282.0,282.0,339.0,0.168141592920354,0.831858407079646,2.12,49.0,3.0,5.0,0.8596491228070176,0.08771929824561403,0.05263157894736842,72.0,0.0,0.0,0.0,0.0,0.0
149,0606102210012020,606,45,18969,609,45,18969,0.9950738916256158,1.0,1.0,281.0,719.0,696.0,1000.0,0.281,0.696,2.79,193.0,35.0,53.0,0.6868327402135231,0.18861209964412812,0.12455516014234876,120.0,0.27961576354679807,0.683449327700156,0.187682976000561,0.12394158792489876,0.6925714285714285
149,0606102210022020,3,0,0,609,45,18969,0.0049261083743842365,0.0,0.0,57.0,282.0,282.0,339.0,0.168141592920354,0.831858407079646,2.12,49.0,3.0,5.0,0.8596491228070176,0.08771929824561403,0.05263157894736842,120.0,0.0008282837089672611,0.004234724742891712,0.0004321147696828277,0.00025926886180969663,0.004097824665416975
149,0606102220022020,0,0,0,609,45,18969,0.0,0.0,0.0,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,120.0,0.0,0.0,0.0,0.0,0.0
150,0606102210012020,0,0,0,0,0,0,0.0,0.0,0.0,281.0,719.0,696.0,1000.0,0.281,0.696,2.79,193.0,35.0,53.0,0.6868327402135231,0.18861209964412812,0.12455516014234876,0.0,0.0,0.0,0.0,0.0,0.0
151,0606102210012020,1,0,0,307,0,0,0.003257328990228013,0.0,0.0,281.0,719.0,696.0,1000.0,0.281,0.696,2.79,193.0,35.0,53.0,0.6868327402135231,0.18861209964412812,0.12455516014234876,61.0,0.0009153094462540718,0.0022372401961352545,0.0006143716600785933,0.00040571713401416537,0.002267100977198697
151,0606102220012020,135,0,0,307,0,0,0.43973941368078173,0.0,0.0,119.0,427.0,409.0,546.0,0.21794871794871795,0.7490842490842491,1.73,88.0,9.0,22.0,0.7394957983193278,0.18487394957983194,0.07563025210084033,61.0,0.0958406414432473,0.3251854487723428,0.0812963621930857,0.03325760271535324,0.32940186848981634
151,0606102220022020,171,0,0,307,0,0,0.5570032573289903,0.0,0.0,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,61.0,0.18492508143322478,0.31093756132019934,0.029080491346493466,0.21698520466229743,0.34979804560260586
152,0606102220022020,49,165,45196,49,165,45196,1.0,1.0,1.0,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,59.0,0.332,0.5582329317269076,0.05220883534136546,0.3895582329317269,0.628
153,0606102220012020,52,0,10943,211,0,35695,0.24644549763033174,0.0,0.30656954755568006,119.0,427.0,409.0,546.0,0.21794871794871795,0.7490842490842491,1.73,88.0,9.0,22.0,0.7394957983193278,0.18487394957983194,0.07563025210084033,32.0,0.053712480252764615,0.18224541001234618,0.045561352503086544,0.018638735114899038,0.18460844053261113
153,0606102220022020,159,0,24752,211,0,35695,0.7535545023696683,0.0,0.6934304524443199,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,32.0,0.25018009478672987,0.42065893907383084,0.0393422029349626,0.2935533603608748,0.4732322274881517
154,0606102220012020,273,0,11326,273,0,11326,1.0,0.0,1.0,119.0,427.0,409.0,546.0,0.21794871794871795,0.7490842490842491,1.73,88.0,9.0,22.0,0.7394957983193278,0.18487394957983194,0.07563025210084033,72.0,0.21794871794871795,0.7394957983193278,0.18487394957983194,0.07563025210084033,0.7490842490842491
155,0606102220012020,31,0,35156,32,46,151234,0.96875,0.0,0.2324609545472579,119.0,427.0,409.0,546.0,0.21794871794871795,0.7490842490842491,1.73,88.0,9.0,22.0,0.7394957983193278,0.18487394957983194,0.07563025210084033,17.0,0.2111378205128205,0.7163865546218487,0.1790966386554622,0.07326680672268907,0.7256753663003663
155,0606102220022020,1,46,116078,32,46,151234,0.03125,1.0,0.7675390454527421,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,17.0,0.010375,0.017444779116465862,0.0016315261044176706,0.012173694779116466,0.019625
156,0606102220012020,5,0,0,5,0,0,1.0,0.0,0.0,119.0,427.0,409.0,546.0,0.21794871794871795,0.7490842490842491,1.73,88.0,9.0,22.0,0.7394957983193278,0.18487394957983194,0.07563025210084033,2.0,0.21794871794871795,0.7394957983193278,0.18487394957983194,0.07563025210084033,0.7490842490842491
157,0606102220012020,3,33,139762,24,93,188314,0.125,0.3548387096774194,0.7421753029514534,119.0,427.0,409.0,546.0,0.21794871794871795,0.7490842490842491,1.73,88.0,9.0,22.0,0.7394957983193278,0.18487394957983194,0.07563025210084033,1.0,0.027243589743589744,0.09243697478991597,0.023109243697478993,0.009453781512605041,0.09363553113553114
157,0606102220022020,21,60,48552,24,93,188314,0.875,0.6451612903225806,0.2578246970485466,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,1.0,0.29050000000000004,0.48845381526104414,0.04568273092369478,0.34086345381526106,0.5495
158,0606102220022020,1,0,4540,1,0,4540,1.0,0.0,1.0,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,0.0,0.332,0.5582329317269076,0.05220883534136546,0.3895582329317269,0.628
159,0606102220012020,0,0,0,1,24,23668,0.0,0.0,0.0,119.0,427.0,409.0,546.0,0.21794871794871795,0.7490842490842491,1.73,88.0,9.0,22.0,0.7394957983193278,0.18487394957983194,0.07563025210084033,0.0,0.0,0.0,0.0,0.0,0.0
159,0606102220022020,1,24,23668,1,24,23668,1.0,1.0,1.0,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,0.0,0.332,0.5582329317269076,0.05220883534136546,0.3895582329317269,0.628
160,0606102010422020,23,0,0,234,0,12955,0.09829059829059829,0.0,0.0,194.0,375.0,375.0,569.0,0.3409490333919156,0.6590509666080844,2.92,114.0,67.0,13.0,0.5876288659793815,0.06701030927835051,0.34536082474226804,35.0,0.03351208447869256,0.057758392809939205,0.006586483390607102,0.033945722090051984,0.06477851381190573
160,0606102010432020,9,0,10472,234,0,12955,0.038461538461538464,0.0,0.8083365495947511,129.0,385.0,385.0,514.0,0.2509727626459144,0.7490272373540856,2.12,43.0,52.0,34.0,0.3333333333333333,0.26356589147286824,0.40310077519379844,35.0,0.0096527985633044,0.01282051282051282,0.010137149672033394,0.015503875968992248,0.028808739898234063
160,0606102220022020,202,0,2483,234,0,12955,0.8632478632478633,0.0,0.19166345040524893,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,35.0,0.2865982905982906,0.48189338550784333,0.04506916555109326,0.33628531218892665,0.5421196581196581
161,0606102210022020,0,0,0,7,0,0,0.0,0.0,0.0,57.0,282.0,282.0,339.0,0.168141592920354,0.831858407079646,2.12,49.0,3.0,5.0,0.8596491228070176,0.08771929824561403,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
161,0606102220022020,7,0,0,7,0,0,1.0,0.0,0.0,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,0.0,0.332,0.5582329317269076,0.05220883534136546,0.3895582329317269,0.628
162,0606102220012020,3,0,11498,12,0,58203,0.25,0.0,0.19754995446970086,119.0,427.0,409.0,546.0,0.21794871794871795,0.7490842490842491,1.73,88.0,9.0,22.0,0.7394957983193278,0.18487394957983194,0.07563025210084033,1.0,0.05448717948717949,0.18487394957983194,0.046218487394957986,0.018907563025210083,0.18727106227106227
162,0606102220022020,9,0,46705,12,0,58203,0.75,0.0,0.8024500455302991,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,1.0,0.249,0.4186746987951807,0.0391566265060241,0.2921686746987952,0.471
164,0606102010422020,60,0,0,60,0,0,1.0,0.0,0.0,194.0,375.0,375.0,569.0,0.3409490333919156,0.6590509666080844,2.92,114.0,67.0,13.0,0.5876288659793815,0.06701030927835051,0.34536082474226804,18.0,0.3409490333919156,0.5876288659793815,0.06701030927835051,0.34536082474226804,0.6590509666080844
165,0606102010422020,0,0,0,0,0,0,0.0,0.0,0.0,194.0,375.0,375.0,569.0,0.3409490333919156,0.6590509666080844,2.92,114.0,67.0,13.0,0.5876288659793815,0.06701030927835051,0.34536082474226804,0.0,0.0,0.0,0.0,0.0,0.0
166,0606102010412020,65,0,11852,690,0,131020,0.09420289855072464,0.0,0.09045947183636086,202.0,788.0,761.0,990.0,0.20404040404040405,0.7686868686868686,2.1,132.0,33.0,37.0,0.6534653465346535,0.18316831683168316,0.16336633663366337,159.0,0.01922119748206705,0.06155832974601808,0.017254986368202038,0.01538958243650452,0.07241253110818328
166,0606102010422020,438,0,113693,690,0,131020,0.6347826086956522,0.0,0.8677530148068997,194.0,375.0,375.0,569.0,0.3409490333919156,0.6590509666080844,2.92,114.0,67.0,13.0,0.5876288659793815,0.06701030927835051,0.34536082474226804,159.0,0.21642851684878123,0.3730165844912595,0.0425369789332138,0.21922904527117884,0.41835409184687095
166,0606102010432020,187,0,5475,690,0,131020,0.2710144927536232,0.0,0.04178751335673943,129.0,385.0,385.0,514.0,0.2509727626459144,0.7490272373540856,2.12,43.0,52.0,34.0,0.3333333333333333,0.26356589147286824,0.40310077519379844,159.0,0.06801725596345796,0.09033816425120773,0.07143017638467589,0.1092461521177396,0.20299723679016524
167,0606102010412020,667,0,0,667,0,0,1.0,0.0,0.0,202.0,788.0,761.0,990.0,0.20404040404040405,0.7686868686868686,2.1,132.0,33.0,37.0,0.6534653465346535,0.18316831683168316,0.16336633663366337,135.0,0.20404040404040405,0.6534653465346535,0.18316831683168316,0.16336633663366337,0.7686868686868686
168,0606102010412020,151,0,1403,170,0,1403,0.888235294117647,0.0,1.0,202.0,788.0,761.0,990.0,0.20404040404040405,0.7686868686868686,2.1,132.0,33.0,37.0,0.6534653465346535,0.18316831683168316,0.16336633663366337,46.0,0.18123588829471182,0.580430984274898,0.16269656377402444,0.1451077460687245,0.6827748068924538
168,0606102010522020,19,0,0,170,0,1403,0.11176470588235295,0.0,0.0,420.0,846.0,812.0,1266.0,0.33175355450236965,0.641390205371248,2.63,258.0,83.0,79.0,0.6142857142857143,0.1880952380952381,0.1976190476190476,46.0,0.03707833844438249,0.06865546218487396,0.021022408963585437,0.022086834733893557,0.07168478765913949
169,0606102010412020,0,0,4608,25,0,7026,0.0,0.0,0.6558497011101623,202.0,788.0,761.0,990.0,0.20404040404040405,0.7686868686868686,2.1,132.0,33.0,37.0,0.6534653465346535,0.18316831683168316,0.16336633663366337,2.0,0.0,0.0,0.0,0.0,0.0
169,0606102010432020,23,0,2418,25,0,7026,0.92,0.0,0.3441502988898377,129.0,385.0,385.0,514.0,0.2509727626459144,0.7490272373540856,2.12,43.0,52.0,34.0,0.3333333333333333,0.26356589147286824,0.40310077519379844,2.0,0.23089494163424126,0.30666666666666664,0.2424806201550388,0.3708527131782946,0.6891050583657587
169,0606102010522020,2,0,0,25,0,7026,0.08,0.0,0.0,420.0,846.0,812.0,1266.0,0.33175355450236965,0.641390205371248,2.63,258.0,83.0,79.0,0.6142857142857143,0.1880952380952381,0.1976190476190476,2.0,0.026540284360189573,0.04914285714285715,0.015047619047619048,0.015809523809523808,0.051311216429699845
170,0606102010432020,41,0,0,41,0,0,1.0,0.0,0.0,129.0,385.0,385.0,514.0,0.2509727626459144,0.7490272373540856,2.12,43.0,52.0,34.0,0.3333333333333333,0.26356589147286824,0.40310077519379844,6.0,0.2509727626459144,0.3333333333333333,0.26356589147286824,0.40310077519379844,0.7490272373540856
171,0606102010432020,199,0,0,199,0,0,1.0,0.0,0.0,129.0,385.0,385.0,514.0,0.2509727626459144,0.7490272373540856,2.12,43.0,52.0,34.0,0.3333333333333333,0.26356589147286824,0.40310077519379844,28.0,0.2509727626459144,0.3333333333333333,0.26356589147286824,0.40310077519379844,0.7490272373540856
172,0606102010432020,0,0,0,0,0,0,0.0,0.0,0.0,129.0,385.0,385.0,514.0,0.2509727626459144,0.7490272373540856,2.12,43.0,52.0,34.0,0.3333333333333333,0.26356589147286824,0.40310077519379844,0.0,0.0,0.0,0.0,0.0,0.0
173,0606102010432020,109,21,4903,109,21,4903,1.0,1.0,1.0,129.0,385.0,385.0,514.0,0.2509727626459144,0.7490272373540856,2.12,43.0,52.0,34.0,0.3333333333333333,0.26356589147286824,0.40310077519379844,23.0,0.2509727626459144,0.3333333333333333,0.26356589147286824,0.40310077519379844,0.7490272373540856
173,0606102220022020,0,0,0,109,21,4903,0.0,0.0,0.0,249.0,501.0,471.0,750.0,0.332,0.628,2.16,139.0,97.0,13.0,0.5582329317269076,0.05220883534136546,0.3895582329317269,23.0,0.0,0.0,0.0,0.0,0.0
174,0606102010522020,966,0,0,966,0,0,1.0,0.0,0.0,420.0,846.0,812.0,1266.0,0.33175355450236965,0.641390205371248,2.63,258.0,83.0,79.0,0.6142857142857143,0.1880952380952381,0.1976190476190476,176.0,0.33175355450236965,0.6142857142857143,0.1880952380952381,0.1976190476190476,0.641390205371248
175,0606102010512020,21,0,0,23,0,0,0.9130434782608695,0.0,0.0,203.0,706.0,696.0,909.0,0.22332233223322331,0.7656765676567657,1.87,151.0,24.0,28.0,0.7438423645320197,0.13793103448275862,0.11822660098522167,6.0,0.2039029989955517,0.6791604197901049,0.12593703148425786,0.10794602698650674,0.6990959965561774
175,0606102010522020,2,0,0,23,0,0,0.08695652173913043,0.0,0.0,420.0,846.0,812.0,1266.0,0.33175355450236965,0.641390205371248,2.63,258.0,83.0,79.0,0.6142857142857143,0.1880952380952381,0.1976190476190476,6.0,0.028848135174119098,0.05341614906832298,0.016356107660455487,0.017184265010351966,0.055773061336630264
